"EjemploID";"BIBLIOGRAFIA";"Cordemaforo";"AUTOR";"TITULO";"FECHA";"TEMA";"PAIS";"CONCORDANCIA";"Valido";"Reflexivo";"Complemento_de";"Aspecto_verbal";"Sujeto";"Perifrasis";"Observaciones"
1104;"1834 LARRA, MARIANO JOSÉ DE, «Baile de máscaras. Billetes por embargo»(Fígaro. Colección de artículos dramáticos, literarios y de costumbres) [España] [Barcelona, Crítica, 2000] Educación";;"LARRA, MARIANO JOSÉ DE";"Baile de máscaras. Billetes por embargo(Fígaro. Colección de artículos dramáticos, literarios y de costumbres)";1834;"Educación";"España";", la contaremos sencillamente, y sin darle color, con la natural malignidad que suelen encontrar en nuestros escritos los benévolos lectores. Al referir un hecho, sucedido en Madrid, en estos tiempos y a vista de todo el que lo haya querido ver, no podemos hacernos culpables de nada: si la cosa hace reír por sí, no estará la malicia en nosotros, sino en la cosa.";"si";"no";"no";"infinitivo";"animado";"causativa";
1107;"1834 LARRA, MARIANO JOSÉ DE, El doncel de don Enrique el Doliente [España] [Alicante, Universidad de Alicante, 2003] Novela";;"LARRA, MARIANO JOSÉ DE";"El doncel de don Enrique el Doliente";1834;"Novela";"España";"— ¿Eh? ¿No digo yo que ésos serán encantos?... Mirad, Ferrus, os quiero porque nos soléis hacer reír en el hogar con vuestras sandeces, quiero decir con vuestras sales... yo os aconsejaría que imitarais mi ejemplo y os vinierais...";"si";"no";"no";"infinitivo";"animado";"causativa";
1111;"1834 LARRA, MARIANO JOSÉ DE, «Representación de «Tanto vales cuanto tienes» comedia original en tres actos y en verso, de don Ángel Saavedra»(Fígaro. Colección de artículos dramáticos, literarios y de costumbres) [España] [Barcelona, Crítica, 2000] Educación";;"LARRA, MARIANO JOSÉ DE";"Representación de «Tanto vales cuanto tienes» comedia original en tres actos y en verso, de don Ángel Saavedra(Fígaro. Colección de artículos dramáticos, literarios y de costumbres)";1834;"Educación";"España";"alarde de una pasión caballeresca, o de una vida poética y contemplativa, sin ser señalado como un ser de otra especie por cien dedos especuladores; en un siglo para el cual el amor es un negocio, como otro cualquiera, de conveniencia y acomodo; en un siglo en que no se puede amar sin hacer reír; en que la ciencia está reducida a periódicos, la guerra a protocolos, el valor a disciplina, el talento a manufacturas, la literatura a declamaciones políticas, el teatro a decoraciones y fioriture, no se nos diga que no hay argumentos nuevos para comedias. Molière no podía haber agotado estos asuntos. Un filarmónico";"si";"no";"no";"infinitivo";"animado";"causativa";
1113;"1835 LARRA, MARIANO JOSÉ DE, «Un periódico nuevo»(Fígaro. Colección de artículos dramáticos, literarios y de costumbres) [España] [Barcelona, Crítica, 2000] Educación";;"LARRA, MARIANO JOSÉ DE";"Un periódico nuevo(Fígaro. Colección de artículos dramáticos, literarios y de costumbres)";1835;"Educación";"España";"— ¿Por qué no pone usted un periódico suyo? ¿Cuándo sale Fígaro? ¡Es idea peregrina! Ya he visto en los demás periódicos la publicación del permiso para el periódico nuevo. ¿Saldrá por fin en febrero, en marzo? ¿Cuándo? ¿Nos hará usted reír, por supuesto?";"si";"no";"no";"infinitivo";"animado";"causativa";
1114;"1835 LARRA, MARIANO JOSÉ DE, «Un periódico nuevo»(Fígaro. Colección de artículos dramáticos, literarios y de costumbres) [España] [Barcelona, Crítica, 2000] Educación";;"LARRA, MARIANO JOSÉ DE";"Un periódico nuevo(Fígaro. Colección de artículos dramáticos, literarios y de costumbres)";1835;"Educación";"España";"de malicia, y eso bien sé yo que no me costará trabajo. Con sólo contar nuestras cosas lisa y llanamente, ellas llevan ya la bastante sal y pimienta. He aquí una de las ventajas de los que se dedican a graciosos en nuestro país: en sabiendo decir lo que pasa, cualquiera tiene gracias, cualquiera hará reír. Sea esto dicho sin ofender a nadie.";"si";"no";"no";"infinitivo";"animado";"causativa";
1117;"1835 LARRA, MARIANO JOSÉ DE, «Una primera representación»(Fígaro. Colección de artículos dramáticos, literarios y de costumbres) [España] [Barcelona, Crítica, 2000] Educación";;"LARRA, MARIANO JOSÉ DE";"Una primera representación(Fígaro. Colección de artículos dramáticos, literarios y de costumbres)";1835;"Educación";"España";"— Es bonita —dicen—, sólo que es pesada; pero a mí me hizo reír mucho cuando la leí; es clásica, por supuesto; pero no hay acción, no sucede nada.";"si";"no";"no";"infinitivo";"animado";"causativa";
1130;"1836 LARRA, MARIANO JOSÉ DE, ««Aben-Humeya», drama histórico en tres actos, nuevo en estos teatros. Su autor don Francisco Martínez de la Rosa»(Fígaro. Colección de artículos dramáticos, literarios y de costumbres) [España] [Barcelona, Crítica, 2000] Educación";;"LARRA, MARIANO JOSÉ DE";"«Aben-Humeya», drama histórico en tres actos, nuevo en estos teatros. Su autor don Francisco Martínez de la Rosa(Fígaro. Colección de artículos dramáticos, literarios y de costumbres)";1836;"Educación";"España";"ni color; mucho sentimos dar este disgusto a un actor que tan frecuentemente se hace acreedor a nuestros elogios. Y reasumiendo nuestra opinión, concluiremos diciendo que al acabarse la función sale uno todavía con deseos de drama, a cuyo propósito contaremos al autor, si nos lo permite, una anécdota que nos hizo reír la primera vez que la oímos.";"si";"no";"no";"infinitivo";"animado";"causativa";
1133;"1836 LARRA, MARIANO JOSÉ DE, «La Nochebuena de 1836. Yo y mi criado. Delirio filosófico»(Fígaro. Colección de artículos dramáticos, literarios y de costumbres) [España] [Barcelona, Crítica, 2000] Educación";;"LARRA, MARIANO JOSÉ DE";"La Nochebuena de 1836. Yo y mi criado. Delirio filosófico(Fígaro. Colección de artículos dramáticos, literarios y de costumbres)";1836;"Educación";"España";"un tesoro. Yo nada busco, y el desengaño no me espera a la vuelta de la esperanza. Tú eres literato y escritor, y ¡qué tormentos no te hace pasar tu amor propio, ajado diariamente por la indiferencia de unos, por la envidia de otros, por el rencor de muchos! Preciado de gracioso, harías reír a costa de un amigo, si amigos hubiera, y no quieres tener remordimiento. Hombre de partido, haces la guerra a otro partido; a cada vencimiento es una humillación, o compras la victoria demasiado cara para gozar de ella. Ofendes y no quieres tener enemigos. ¿A mí quién me calumnia? ¿Quién me";"si";"no";"no";"infinitivo";"animado";"causativa";
1134;"1836 LARRA, MARIANO JOSÉ DE, ««Margarita de Borgoña». Drama nuevo en cinco actos»(Fígaro. Colección de artículos dramáticos, literarios y de costumbres) [España] [Barcelona, Crítica, 2000] Educación";;"LARRA, MARIANO JOSÉ DE";"«Margarita de Borgoña». Drama nuevo en cinco actos(Fígaro. Colección de artículos dramáticos, literarios y de costumbres)";1836;"Educación";"España";"naturaleza! Pues bien, ni la naturaleza es tan comedida y corta de genio y de recursos, tan moderada y encajonada en reglas como la vistieron los clásicos, ni es tan desordenada y violenta como los románticos la disfrazan. Pero si la avaricia, considerada bajo su aspecto más fútil y de menos trascendencia, puede hacer reír, y si la pintura de un avaro puesto en ridículo por sus mezquindades puede ser la verdad, y corregir avergonzando, hágase en buena hora de ese asunto una comedia. Verdad será, y será la naturaleza, y cumplirá con un objeto, el de retratar a los hombres. Mas si al propio tiempo esa misma";"si";"no";"no";"infinitivo";"animado";"causativa";
1135;"1836 LARRA, MARIANO JOSÉ DE, ««Margarita de Borgoña». Drama nuevo en cinco actos»(Fígaro. Colección de artículos dramáticos, literarios y de costumbres) [España] [Barcelona, Crítica, 2000] Educación";;"LARRA, MARIANO JOSÉ DE";"«Margarita de Borgoña». Drama nuevo en cinco actos(Fígaro. Colección de artículos dramáticos, literarios y de costumbres)";1836;"Educación";"España";"Porque, tengamos lógica y seamos consecuentes: si la pintura de un avaro que hace reír corrige según los clásicos a los avaros, ¿por qué la pintura de un asesino que hace temblar no ha de corregir a los asesinos? ¡No es inmoral retratar a un jugador, y es inmoral retratar a un homicida!";"si";"no";"no";"infinitivo";"animado";"causativa";
1171;"1861 CASTELAR, EMILIO, «Apéndice: Polémica con el Doctor Hossaeus sobre Federico Guillermo IV y Alemania»(Discursos políticos y literarios) [España] [Madrid, Imprenta de J. Antonio García, 1861] Relatos";;"CASTELAR, EMILIO";"Apéndice: Polémica con el Doctor Hossaeus sobre Federico Guillermo IV y Alemania(Discursos políticos y literarios)";1861;"Relatos";"España";"cálices la poesía de los recuerdos; la vida agitándose en los municipios; Venecia y Génova dilatando el nombre italiano por los mares, la liga lombarda infundiendo el primer sentimiento de libertad y de patria; y entre aquellas grandezas, la ligera gracia de Bocacio que parece el fauno antiguo al pié del Olimpo haciendo reír á los dioses con sus lúbricas y alegres canciones. En España, la Edad Media recuerda á Fernan-Gonzalez,  el Cid, las Córtes libres, los municipios casi republicanos, el gran poema que comienza en Covadonga y concluye en la Vega de Granada, para volver á comenzar en un nuevo mundo: que era estrecha la";"si";"no";"no";"infinitivo";"animado";"causativa";
1181;"1867 TAMAYO Y BAUS, MANUEL, Un drama nuevo [España] [Alberto Sánchez, Madrid, Cátedra, 1995] Teatro";;"TAMAYO Y BAUS, MANUEL";"Un drama nuevo";1867;"Teatro";"España";"Yorick ¿Y crees que sirvo únicamente para hacer reír?";"si";"no";"no";"infinitivo";"animado";"causativa";
1182;"1867 TAMAYO Y BAUS, MANUEL, Un drama nuevo [España] [Alberto Sánchez, Madrid, Cátedra, 1995] Teatro";;"TAMAYO Y BAUS, MANUEL";"Un drama nuevo";1867;"Teatro";"España";"Shakespeare Y ¿a qué dejarle por la cumbre desconocida? Quisiste hasta hoy hacer reír, y riose el público. ¡Ay si un día te propones hacerle llorar, y el público da también en reírse!";"si";"no";"no";"infinitivo";"animado";"causativa";
1193;"1873 PÉREZ GALDÓS, BENITO, Trafalgar [España] [Dolores Troncoso, Barcelona, Crítica, 1995] Novela";;"PÉREZ GALDÓS, BENITO";"Trafalgar";1873;"Novela";"España";"voz ronca, hueca y perezosa, que no se parecía a la de ningún habitante racional de tierra firme, y podrán formarse idea de este personaje, cuyo recuerdo me hace deplorar la sequedad de mi paleta, pues a fe que merece ser pintado por el más diestro retratista. No puedo decir si su aspecto hacía reír o imponía respeto: creo que ambas cosas a la vez, y según como se le mirase. *";"si";"no";"no";"infinitivo";"animado";"causativa";
1198;"1874 ALARCÓN, PEDRO ANTONIO DE, El sombrero de tres picos [España] [Eva F. Florensa, Barcelona, Crítica, 1993] Novela";;"ALARCÓN, PEDRO ANTONIO DE";"El sombrero de tres picos";1874;"Novela";"España";"* una especie, en fin, de espantapájaros, que en otro tiempo había sido espanta-hombres, y que hoy me da miedo de haber contribuido a escarnecer, paseándolo por aquella histórica ciudad, en días de Carnestolendas, en lo alto de un deshollinador, o sirviendo de disfraz irrisorio al idiota que más hacía reír a la plebe... ¡Pobre principio de autoridad! ¡Así te hemos puesto los mismos que hoy te invocamos tanto!";"si";"no";"no";"infinitivo";"animado";"causativa";
1200;"1874 VALERA, JUAN, Pepita Jiménez [España] [Leonardo Romero, Madrid, Cátedra, 1997] Novela";;"VALERA, JUAN";"Pepita Jiménez";1874;"Novela";"España";"cuando no eran a escote, y las regocijaba con la amenidad de su trato y con su discreta aunque poco ática conversación. Nunca había tenido inclinación alguna amorosa a una mujer determinada; pero inocentemente, sin malicia, gustaba de todas, y era el viejo más amigo de requebrar a las muchachas y que más las hiciese reír que había en diez leguas a la redonda.";"si";"no";"no";"infinitivo";"animado";"causativa";
1207;"1879-1890 CAMPOAMOR, RAMÓN DE, Poética. Polémicas literarias [España] [Madrid, Felipe González Rojas, 1902] Literatura";;"CAMPOAMOR, RAMÓN DE";"Poética. Polémicas literarias";"1879-1890";"Literatura";"España";"¿Qué es humorismo? La contraposición de situaciones, de ideas, actos ó pasiones encontradas. La posición de las cosas en situación antitética suele hacer reir con tristeza.";"si";"no";"no";"infinitivo";"animado";"causativa";
1224;"1886 PARDO BAZÁN, EMILIA, Los pazos de Ulloa [España] [Nelly Clémessy, Madrid, Espasa Calpe, 1987] Novela";;"PARDO BAZÁN, EMILIA";"Los pazos de Ulloa";1886;"Novela";"España";"— Sí, señor, justamente... En Cebre he dejado la diligencia y me dieron esta caballería, que tiene unos arreos, que vaya todo por Dios... El señor de la Lage, tan bueno, y con el humor aquel de siempre... Hace reír a las piedras... Y guapote, para su edad... Estoy reparando que si fuese su señor papá de usted, no se le parecería más... Las señoritas, muy bien, muy contentas y muy saludables... Del señorito, que está en Segovia, buenas noticias. Y antes que se me olvide...";"si";"no";"no";"infinitivo";"animado";"causativa";
1248;"1898 GANIVET, ÁNGEL, Los trabajos del infatigable creador Pío Cid [España] [Laura Rivkin, Madrid, Cátedra, 1983] Novela";;"GANIVET, ÁNGEL";"Los trabajos del infatigable creador Pío Cid";1898;"Novela";"España";"tenga por más al corriente de las cosas de su tiempo. Con Pío Cid ocurría, por excepción, que su experiencia del mundo era real, como de un hombre que ha vivido en todas partes y todo lo ha visto con sus propios ojos; y al mismo tiempo su atraso de noticias en muchas ocasiones nos hacía reír a carcajadas y pensar si aquel hombre acababa de caerse de la luna. Sirva,  pues, esta circunstancia para que no se nos tenga por tontos de capirote a cuantos tomábamos a Pío Cid por sabio palurdo o persona de poco más o menos, siendo, como era, hombre de tantísimos quilates.";"si";"no";"no";"infinitivo";"animado";"causativa";
1251;"1898 GANIVET, ÁNGEL, Los trabajos del infatigable creador Pío Cid [España] [Laura Rivkin, Madrid, Cátedra, 1983] Novela";;"GANIVET, ÁNGEL";"Los trabajos del infatigable creador Pío Cid";1898;"Novela";"España";"Don Pío le sacó del paso dándole golpes en las espaldas, mientras Pepe Rodríguez hacía reír al resto de la reunión diciendo:";"si";"no";"no";"infinitivo";"animado";"causativa";
1299;"1914 UNAMUNO, MIGUEL DE, Niebla [España] [Armando F. Zubizarreta, Madrid, Castalia, 1995] Novela";;"UNAMUNO, MIGUEL DE";"Niebla";1914;"Novela";"España";"dirige a ellas a qué atenerse, molesta a no pocos. Quieren reírse, pero es para hacer mejor la digestión y para distraer las penas, no para devolver lo que indebidamente se hubiesen tragado y que puede indigestárseles, ni mucho menos para digerir las penas. Y don Miguel se empeña en que si se ha de hacer reír a las gentes debe ser no para que con las contracciones del diafragma ayuden a la digestión, sino para que vomiten lo que hubieren engullido, pues se ve más claro el sentido de la vida y del universo con el estómago vacío de golosinas y excesivos manjares. Y no admite eso de la ironía sin hiel ni";"si";"no";"no";"infinitivo";"animado";"causativa";
1322;"1926 MAEZTU, RAMIRO DE, Don Quijote, Don Juan y la Celestina. Ensayos en simpatía. [España] [Madrid, Espasa-Calpe, 1981] Literatura";;"MAEZTU, RAMIRO DE";"Don Quijote, Don Juan y la Celestina. Ensayos en simpatía.";1926;"Literatura";"España";"que le cuelga, de los cuadrilleros que le enjaulan, del cabrero que le golpea, y del Ama, y la sobrina, y el Cura, y el Barbero, y el Bachiller, y los Duques, que le burlan y escarnecen en todo el curso del libro, con crueldad que hace reír a los lectores niños y llorar a los hombres generosos, hasta que el pobre Don Quijote renuncia a su sueño, se recluye en su casa, reniega de la caballería andante, concibe el propósito de trocarse en pastor, cuando se encuentra vencido y humillado en Barcelona, y sólo gana la estimación de sus convecinos al";"si";"no";"no";"infinitivo";"animado";"causativa";
