BIBLIOGRAFÍA;AUTOR;TÍTULO;FECHA;CRITERIO;BLOQUE;MEDIO;SOPORTE;TEMA;PAÍS;ZONA;TIPOLOGÍA;NOTAS;CONCORDANCIA
Rivera de la Cruz, Marta: En tiempo de prodigios. Barcelona: Planeta, 2006.;Rivera de la Cruz, Marta;En tiempo de prodigios;2006;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;de todo, aguardando otra ocasión para seguir riendo. Mi madre, que pertenece a una generación que consideraba a los médicos como enemigos. Yo, que llevo años visitando al ginecólogo y haciéndome exámenes periódicos de todo tipo para prevenir los infinitos morbos de la sociedad moderna. Y la niña, mi sobrina, riendo a nuestro lado, Ella verá otro mundo distinto y, quizá, cuando tenga mi edad, o la edad de mi madre, ya nadie morirá de cáncer. Aquella noche, con menos de un año de vida, ajena a la realidad terrible que nos había tocado enfrentar, se reía sin saber que su risa nos
Rivera de la Cruz, Marta: En tiempo de prodigios. Barcelona: Planeta, 2006.;Rivera de la Cruz, Marta;En tiempo de prodigios;2006;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;la niña, mi sobrina, riendo a nuestro lado, Ella verá otro mundo distinto y, quizá, cuando tenga mi edad, o la edad de mi madre, ya nadie morirá de cáncer. Aquella noche, con menos de un año de vida, ajena a la realidad terrible que nos había tocado enfrentar, se reía sin saber que su risa nos hacía a su abuela y a mí extraordinariamente libres y, por unos segundos, incapaces de pensar en otra cosa distinta de aquellas carcajadas que volaban por la habitación y nos bendecían a las tres. Algún día, cuando sea mayor y capaz de entenderlo, explicaré a esta niña que
Rivera de la Cruz, Marta: En tiempo de prodigios. Barcelona: Planeta, 2006.;Rivera de la Cruz, Marta;En tiempo de prodigios;2006;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;guerra. Yo le juré que daría con usted aunque estuviese debajo de una piedra. Apunté el nombre de Ithzak, y también el suyo, y el de su ciudad, Ribanova, él lo pronunciaba muy gracioso, Gaifanofa, me decía, y me lo tuvo que deletrear porque no me enteraba. Recuerdo que nos reímos los dos. Y le aseguro que reírse en el campo era muy difícil. Eso pasó tres días antes de que se muriese. Yo creo que fue agotamiento, ¿sabe? Muchos morían así. Caían al suelo como sacos de patatas y ya no se levantaban. Simplemente, no podían más. Le
Rivera de la Cruz, Marta: En tiempo de prodigios. Barcelona: Planeta, 2006.;Rivera de la Cruz, Marta;En tiempo de prodigios;2006;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;usted aunque estuviese debajo de una piedra. Apunté el nombre de Ithzak, y también el suyo, y el de su ciudad, Ribanova, él lo pronunciaba muy gracioso, Gaifanofa, me decía, y me lo tuvo que deletrear porque no me enteraba. Recuerdo que nos reímos los dos. Y le aseguro que reírse en el campo era muy difícil. Eso pasó tres días antes de que se muriese. Yo creo que fue agotamiento, ¿sabe? Muchos morían así. Caían al suelo como sacos de patatas y ya no se levantaban. Simplemente, no podían más. Le voy a decir una cosa... no conocí
Rivera de la Cruz, Marta: En tiempo de prodigios. Barcelona: Planeta, 2006.;Rivera de la Cruz, Marta;En tiempo de prodigios;2006;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;absorbida por un trabajo que no te agradecía nadie, ni siquiera nosotros, las tres fieras cor corrupias, ni papá, que durante mucho tiempo creyó que las lavadoras se ponían solas, que la comida aparecía en la mesa por arte de birlibirloque, que las bolsas de la compra subían por voluntad propia las escaleras de casa. Ella se reía y decía que no se hubiese cambiado por ninguna otra mujer. Había sido feliz así, lavando pañales, viviendo en una buhardilla sin ascensor, subiendo y bajando cuatro pisos dos o tres veces al día con un bebé en los brazos y otro agarrado de su mano.
Rivera de la Cruz, Marta: En tiempo de prodigios. Barcelona: Planeta, 2006.;Rivera de la Cruz, Marta;En tiempo de prodigios;2006;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Nos reímos las dos. En un segundo recordé cómo se había forjado nuestra amistad, durante mi corta estancia en Oxford, cuando el destino nos hizo coincidir en una casa victoriana del barrio de Summertown donde una profesora española acogía estudiantes de la universidad. Elena vivía allí. Yo me había trasladado a disfrutar durante unos meses de una beca
Rivera de la Cruz, Marta: En tiempo de prodigios. Barcelona: Planeta, 2006.;Rivera de la Cruz, Marta;En tiempo de prodigios;2006;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;que colaboro. Fue allí donde la conocí. Una chica estupenda, atractiva, muy lista, con una carrera brillante y un marido muy guapo. Mateo, se llamaba. Hacían una pareja de cine. Salí a cenar con ellos un par de veces. Eran un dúo envidiable. Lo pasaban bien juntos, se reían de las mismas cosas, se miraban por encima de los platos y supongo que hasta se tocaban los pies por debajo de la mesa. Tenían una casa preciosa en las afueras de Madrid, una casa construida en los años veinte que había pertenecido a los padres de Mateo y que habían arreglado entre los dos con muebles traídos de
Rivera de la Cruz, Marta: En tiempo de prodigios. Barcelona: Planeta, 2006.;Rivera de la Cruz, Marta;En tiempo de prodigios;2006;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;-No, no -me eché a reir.
Rivera de la Cruz, Marta: En tiempo de prodigios. Barcelona: Planeta, 2006.;Rivera de la Cruz, Marta;En tiempo de prodigios;2006;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;-Según tu pobre madre, en El Hierro -Zachary se rió-, pero, entre tú y yo, te diré que está trabajando para la agencia Magnum, haciendo fotografías de los campos de prisioneros. Va a quedarse en Alemania hasta el otoño, para asistir a los juicios de Nurem
Rivera de la Cruz, Marta: En tiempo de prodigios. Barcelona: Planeta, 2006.;Rivera de la Cruz, Marta;En tiempo de prodigios;2006;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Multiplicamos las caricias, los besos, los abrazos. No regateábamos las expresiones de afecto, las palabras de cariño, ni tampoco las risas. Nos reíamos mucho. Era una especie de catarsis, de desahogo, y además habíamos leído en alguna parte que la risa genera endorfinas, unas hormonas que tienen eficaces agentes anticancerígenos, así que a diario mandábamos a todo un ejército de aquellos bichitos a luchar contra el monstruo.
Rivera de la Cruz, Marta: En tiempo de prodigios. Barcelona: Planeta, 2006.;Rivera de la Cruz, Marta;En tiempo de prodigios;2006;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;calor pegajoso del mes de junio, había mucha gente que nos miraba con una compasión cariñosa. Sin embargo, yo no me sentía digna de lástima, sino más bien de envidia: nuestra vida había adquirido una intensidad muy grande y desconocida para el resto del mundo. Por eso siempre íbamos sonriendo, incluso a veces riendo a carcajadas, parloteando como cotorras felices. Muchas noches nos quedábamos de charla hasta la madrugada, recuperando viejas historias familiares, intercambiando confidencias y dando secretamente gracias a la suerte por otorgarnos la oportunidad de compartir nuestro tiempo y nuestra vida. Ahora me doy cuenta de que las tres, mi hermana, mi madre y yo
Rivera de la Cruz, Marta: En tiempo de prodigios. Barcelona: Planeta, 2006.;Rivera de la Cruz, Marta;En tiempo de prodigios;2006;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;"No he vuelto a verle. Me llamó muchas veces y me dejó decenas de mensajes en el contestador diciendo que no entendía lo que estaba pasando, pero sé que eso tampoco es verdad. Claro que lo sabe. Lo que pasa es que es más cómodo fingir lo contrario, como fue más cómodo echarse a reír el primer día que le dije que deseaba ser madre. En ese momento lo correcto hubiese sido mirarme a los ojos y decirme lo que ambos sabíamos, ""no deseo un hijo, no necesito perpetuarme en otra persona, no se me educó para querer a nadie por encima de mí mismo. Esa parte"
Rivera de la Cruz, Marta: En tiempo de prodigios. Barcelona: Planeta, 2006.;Rivera de la Cruz, Marta;En tiempo de prodigios;2006;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;no deseo un hijo, no necesito perpetuarme en otra persona, no se me educó para querer a nadie por encima de mí mismo. Esa parte de mí no existe, Cecilia, y no puede surgir de la nada. Tendría que nacer otra vez para que cambiara eso. Pero era más fácil reírse. Como ahora le resulta más sencillo pensar que no entiende lo que ha ocurrido entre él y yo.
Rivera de la Cruz, Marta: En tiempo de prodigios. Barcelona: Planeta, 2006.;Rivera de la Cruz, Marta;En tiempo de prodigios;2006;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;lo que estaba pensando, ese tipo te va a destrozar la vida? ¿Qué hubiese pasado entonces? Probablemente nada distinto. O quizá sí. El caso es que han transcurrido diez años desde que me di cuenta de que el pobre Aitor era un miserable con todas las letras, y desde entonces he estado cenando con él, riéndole las gracias y haciéndome la loca cuando mi amiga llegaba a una cita con señales de haber llorado o recibido un bofetón.
Rivera de la Cruz, Marta: En tiempo de prodigios. Barcelona: Planeta, 2006.;Rivera de la Cruz, Marta;En tiempo de prodigios;2006;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Me eché a reír, y Carmen también se rió.
Rivera de la Cruz, Marta: En tiempo de prodigios. Barcelona: Planeta, 2006.;Rivera de la Cruz, Marta;En tiempo de prodigios;2006;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Me eché a reír, y Carmen también se rió.
Rivera de la Cruz, Marta: En tiempo de prodigios. Barcelona: Planeta, 2006.;Rivera de la Cruz, Marta;En tiempo de prodigios;2006;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Elijah se rió.
Rivera de la Cruz, Marta: En tiempo de prodigios. Barcelona: Planeta, 2006.;Rivera de la Cruz, Marta;En tiempo de prodigios;2006;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;casa habían llegado alegres visitas de parientes y amigos. Las primas de mi madre, que se habían criado con ella como si fueran hermanas, y sus hijos, e incluso los hijos de sus hijos, venían a pasar la tarde de Navidad para contar junto al fuego viejas historias familiares, tantas veces repetidas que solíamos empezar a reírnos antes incluso de terminar cada chiste. Luego merendábamos chocolate con tostadas (en los últimos dos años hubo que sustituir los picatostes por bollería industrial, porque mi madre ya no podía pasar mucho tiempo de pie para prepararlos, y a mí no me quedaba el pan tan crujiente como a ella) y nos despedíamos
Rivera de la Cruz, Marta: En tiempo de prodigios. Barcelona: Planeta, 2006.;Rivera de la Cruz, Marta;En tiempo de prodigios;2006;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;l botín, que no aparecía hasta que pasaban unas horas, incluso unos días. Una vez, un Scalextric permaneció casi una semana oculto tras el sillón grande del salón, hacia donde tuvo que guiarnos mi madre para que el juguete no se quedase allí hasta las Navidades siguientes. Mis hermanos y yo nos reímos al recordar la historia. Fue algo que hicimos constantemente: rememorar las fiestas pasadas con una nostalgia amable, como aquella vez que un pequeño terremoto sacudió la comarca en la tarde del día 24 y por alguna razón misteriosa nuestro árbol de Navidad quedó inclinado, como una torre de Pisa doméstica. O aquella vez
Rivera de la Cruz, Marta: En tiempo de prodigios. Barcelona: Planeta, 2006.;Rivera de la Cruz, Marta;En tiempo de prodigios;2006;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;del castillo de Herodes, y yo coloqué un cartel en la torre convirtiendo la fortaleza del rey en un puticlub de carretera. Se lo enseñé a toda la casa menos a mi padre, culpable del efecto lumínico y creador del escenario de la broma. Cuando mi madre vio el cartel, se rió tanto que se le saltaron las lágrimas.
Rivera de la Cruz, Marta: En tiempo de prodigios. Barcelona: Planeta, 2006.;Rivera de la Cruz, Marta;En tiempo de prodigios;2006;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Mi madre entró sin que nos diésemos cuenta, y se sentó con nosotras a ver el resto de la película. Las tres conocíamos de sobra cada secuencia, cada diálogo, y eso nos permitía anticipamos a lo que iba a pasar a continuación. Vimos las tres juntas todo el film de Capra, emocionándonos y riendo a la vez. Con la última escena, cuando el ángel que ha conseguido sus alas hace sonar las campanillas del árbol de Navidad, y los Bailey se abrazan mientras alguien toca al piano el Vals de las Velas, a las tres se nos saltaron las lágrimas mientras el sol del invierno empezaba a iluminar
Rivera de la Cruz, Marta: En tiempo de prodigios. Barcelona: Planeta, 2006.;Rivera de la Cruz, Marta;En tiempo de prodigios;2006;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;una carcajada espontánea y despreocupada que hizo que se me encogiera el estómago. Eran hombres como los que se sentaban ante aquella mesa los que habían condenado al horror a Ithzak, a Hannah, a Amos, a cientos de miles de personas que murieron en los guetos y en los campos. Y allí estaba yo, riendo sus bromas, aportando mis chistes, compadeciendo al mismo pueblo que había sido responsable directo de la peor masacre de la historia moderna mientras fijaba en mi rostro la expresión de estúpida complacencia que dibuja el que ha encontrado en el camino a gente de su misma calaña, a bestias pertenecientes a su misma especie. La idea de
