BIBLIOGRAFÍA;CORDEMÁFORO;AUTOR;TÍTULO;FECHA;TEMA;PAÍS;CONCORDANCIA;Válido;Reflexivo;Complemento_de;Aspecto_verbal;Sujeto;Perífrasis;Observaciones
a1250 [s. XV] ANÓNIMO, Bocados de oro [España] [Mechthild Crombach, Bonn, Romanisches Seminar der Universität Bonn, 1971] Relatos;R;ANÓNIMO;Bocados de oro;a1250[s. XV] ;Relatos;España;[167] Al que faze el mundo alegrar de su enemigo, ¡como le fará aina a su enemigo alegrar d'él!;si;no;de;;;causativa;
a1250 [s. XV] ANÓNIMO, Bocados de oro [España] [Mechthild Crombach, Bonn, Romanisches Seminar der Universität Bonn, 1971] Relatos;R;ANÓNIMO;Bocados de oro;a1250[s. XV] ;Relatos;España;"E enderescat vuestras almas, e endereçar-se-ha vuestra fin, e si lo non fiziéredes, non faredes daño si non a vos mesmos. E digo-vos verdat, que yo fallé que me alegré, por que aborrescí el oro e la plata, e he dende mayor sabor que avía, quando los allegava; que estonce ivan cresciendo los mis cuidados, e agora van cresciendo las mis alegrías en aver la sapiencia. E la señal que el oro e la plata han, que non ha en ellos bien ninguno,";si;si;no;perfectivo;animado;;
a1250 [s. XV] ANÓNIMO, Bocados de oro [España] [Mechthild Crombach, Bonn, Romanisches Seminar der Universität Bonn, 1971] Relatos;R;ANÓNIMO;Bocados de oro;a1250[s. XV] ;Relatos;España;[57] Non te alegres con la caída que otro faga, que non sabes cómo se rebolverá el tienpo sobre ti.;si;si;con;imperfectivo;animado;;
a1250 [s. XV] ANÓNIMO, Bocados de oro [España] [Mechthild Crombach, Bonn, Romanisches Seminar der Universität Bonn, 1971] Relatos;R;ANÓNIMO;Bocados de oro;a1250[s. XV] ;Relatos;España;E non es sabio conplido el que se alegra de ninguna cosa d'este mundo, nin el que se desmaya de ninguna de las sus tenpestades.;si;si;de;imperfectivo;animado;;
a1250 [s. XV] ANÓNIMO, Bocados de oro [España] [Mechthild Crombach, Bonn, Romanisches Seminar der Universität Bonn, 1971] Relatos;R;ANÓNIMO;Bocados de oro;a1250[s. XV] ;Relatos;España;"[180] E alegra-se el sabio, por que sabe, que estorció de las suziedades d'este mundo; e semeja al que se quebrantó con él la nave, e echó-le la mar a tierra, e estudo catando a los otros que eran con él, como se trastornavan en las ondas. E plazíe-le por que él escapara, e pesava-le";si;si;no;imperfectivo;animado;;
a1250 [s. XV] ANÓNIMO, Bocados de oro [España] [Mechthild Crombach, Bonn, Romanisches Seminar der Universität Bonn, 1971] Relatos;R;ANÓNIMO;Bocados de oro;a1250[s. XV] ;Relatos;España;[16] E alegra-te, por el derecho que diziers, más de lo que te alegras por dezir la verdat.;si;si;no;imperfectivo;animado;;
a1250 [s. XV] ANÓNIMO, Bocados de oro [España] [Mechthild Crombach, Bonn, Romanisches Seminar der Universität Bonn, 1971] Relatos;R;ANÓNIMO;Bocados de oro;a1250[s. XV] ;Relatos;España;[16] E alegra-te, por el derecho que diziers, más de lo que te alegras por dezir la verdat.;si;si;de;imperfectivo;animado;;
a1250 [s. XV] ANÓNIMO, Bocados de oro [España] [Mechthild Crombach, Bonn, Romanisches Seminar der Universität Bonn, 1971] Relatos;R;ANÓNIMO;Bocados de oro;a1250[s. XV] ;Relatos;España;su poridat, sospecharte-ha, e si fuere más poderoso que tú, forçar-te-ha, e si a él te aconpañas fazer-te-ha lazdrar, e si te partieres d'él, seguir-te-ha. E nunca fuelga el que le castiga, e nunca ha fin el su castigameinto, e non se alegra con el la su conpaña, e non obedesce a quien le demanda. Si dixiere, non acierta el su dicho, e si le dixieren, non entiende. E quando es con vicio, non se mesura, e quando le viene alguna ocasión, non se sabe sofrir. E si le  rogaren que perdone,;si;si;con?;imperfectivo;animado;;
a1250 [s. XV] ANÓNIMO, Bocados de oro [España] [Mechthild Crombach, Bonn, Romanisches Seminar der Universität Bonn, 1971] Relatos;R;ANÓNIMO;Bocados de oro;a1250[s. XV] ;Relatos;España;[18] E fijo, entiende la sapiencia e todas las maneras que a ella pertenescen, e trabaja en ella, e non pienses ál. E alegra-te mucho quando la ganares, e sabe, que la sapiencia non se gana, si non por mansedunbre.;si;si;no;imperfectivo;animado;;
a1250 [s. XV] ANÓNIMO, Bocados de oro [España] [Mechthild Crombach, Bonn, Romanisches Seminar der Universität Bonn, 1971] Relatos;R;ANÓNIMO;Bocados de oro;a1250[s. XV] ;Relatos;España;[15] E retiene la tu alma e non te alegres con caída de otrie.;si;si;con;imperfectivo;animado;;
a1250 [s. XV] ANÓNIMO, Bocados de oro [España] [Mechthild Crombach, Bonn, Romanisches Seminar der Universität Bonn, 1971] Relatos;R;ANÓNIMO;Bocados de oro;a1250[s. XV] ;Relatos;España;[151] Onrra la sapiencia, en non aconpañar con ella a los malos, si non los buenos que son tales como tú. E si fueren pocos o non fallares ninguno, alegra-te por que alcançaste al más alto grado que puede ser.;si;si;no;imperfectivo;animado;;
1251 [finales del s. XIV-primer tercio del s. XV] ANÓNIMO, Calila e Dimna [España] [Juan Manuel Cacho Blecua/María Jesús Lacarra, Madrid, Castalia, 1993] Relatos;R;ANÓNIMO;Calila e Dimna;1251[finales del s. XIV-primer tercio del s. XV] ;Relatos;España;¡Ay alma!, non te fíes en las riquezas et en las dignidades en que se alegran los mundanos, ca estos non saben en quán pequeñas cosas están fasta que las pierden. Et acaesçe así commo a los cabellos que, quando los omne tiene en la cabeca, péinalos et úntalos con las mejores unturas que puede, et después que son fuera de la cabeça, halos omne asco de ver.;si;si;en;imperfectivo;animado;;
1251 [finales del s. XIV-primer tercio del s. XV] ANÓNIMO, Calila e Dimna [España] [Juan Manuel Cacho Blecua/María Jesús Lacarra, Madrid, Castalia, 1993] Relatos;R;ANÓNIMO;Calila e Dimna;1251[finales del s. XIV-primer tercio del s. XV] ;Relatos;España;"llegan non lo fazen tan solamente por fenchir sus vientres, que los vientres en cada lugar se pueden fenchir, mas trabaja el omne en mejorar su fazienda por que aya lugar de fazer plazer a sus amigos et el contrario a sus enemigos. Et los omnes viles son aquellos que se tienen por abondados con poca cosa et alégranse con ella, así commo el can que falla el hueso seco et se alegra con él. Et los omnes de grant coraçón non se tienen por pagados de lo poco; ante trabajan que sus coraçones  lleguen a lo que quieren, así commo el león que prende la liebre et, quando vee el cabrón, déxala et va";si;si;con;imperfectivo;animado;;
1251 [finales del s. XIV-primer tercio del s. XV] ANÓNIMO, Calila e Dimna [España] [Juan Manuel Cacho Blecua/María Jesús Lacarra, Madrid, Castalia, 1993] Relatos;R;ANÓNIMO;Calila e Dimna;1251[finales del s. XIV-primer tercio del s. XV] ;Relatos;España;"en cada lugar se pueden fenchir, mas trabaja el omne en mejorar su fazienda por que aya lugar de fazer plazer a sus amigos et el contrario a sus enemigos. Et los omnes viles son aquellos que se tienen por abondados con poca cosa et alégranse con ella, así commo el can que falla el hueso seco et se alegra con él. Et los omnes de grant coraçón non se tienen por pagados de lo poco; ante trabajan que sus coraçones  lleguen a lo que quieren, así commo el león que prende la liebre et, quando vee el cabrón, déxala et va en pos dél. ¿Et non veas que el can non quiere mover";si;si;con;imperfectivo;animado;;
1251 [finales del s. XIV-primer tercio del s. XV] ANÓNIMO, Calila e Dimna [España] [Juan Manuel Cacho Blecua/María Jesús Lacarra, Madrid, Castalia, 1993] Relatos;R;ANÓNIMO;Calila e Dimna;1251[finales del s. XIV-primer tercio del s. XV] ;Relatos;España;Et quando el león oyó esto, alegróse et dixo: — Sabe que me plaze dello, et vete.;si;si;no;perfectivo;animado;;
1251 [finales del s. XIV-primer tercio del s. XV] ANÓNIMO, Calila e Dimna [España] [Juan Manuel Cacho Blecua/María Jesús Lacarra, Madrid, Castalia, 1993] Relatos;R;ANÓNIMO;Calila e Dimna;1251[finales del s. XIV-primer tercio del s. XV] ;Relatos;España;"toman et lo meten en el arca. Et ella faze al omne flaco cavalgar sobre el elefante, et apodera al encantador sobre las bívoras, así que les saca los dientes et juega con ellas; et ella trae al omne entendido fasta la muerte, et ella faze al sabio mal andante, et alegra al cobdiçioso, et festina al tardinero, et faze al muy escaso rico et abondado, et enpobreçe al franco, et esfuerça al cobarde, et encobarda al esforçado, et faze otras tales cosas que corren con las aventuras toda vía por su sazón en que fue aventurada.";transitivo;;;;;;
1251 [finales del s. XIV-primer tercio del s. XV] ANÓNIMO, Calila e Dimna [España] [Juan Manuel Cacho Blecua/María Jesús Lacarra, Madrid, Castalia, 1993] Relatos;R;ANÓNIMO;Calila e Dimna;1251[finales del s. XIV-primer tercio del s. XV] ;Relatos;España;"Et estonçe demandó el religioso un açadón, et tráxole al huésped, et yo estando en otra cueva ajena oyendo lo que dezían. Et avía en la mi cueva mill maravedís, et yo non sabiendo quien los posiera aí, enpero yo meneávalos et alegrávame con ellos quando quier que me venía emientes. Así qu' el huésped cavó la cueva fasta que llegó a ellos, et sacólos. Et dixo: — Este mur non podría saltar do saltava sinon porque yazían aquí estos maravedís, ca el aver es criado para acresçer en la fuerça et en el seso; et tú verás";si;si;con?;imperfectivo;animado;;
1251 [finales del s. XIV-primer tercio del s. XV] ANÓNIMO, Calila e Dimna [España] [Juan Manuel Cacho Blecua/María Jesús Lacarra, Madrid, Castalia, 1993] Relatos;R;ANÓNIMO;Calila e Dimna;1251[finales del s. XIV-primer tercio del s. XV] ;Relatos;España;"Et dizen los sabios que algunas cosas son que non han firmedat nin turan: la una es sonbra de las nuves, et otra  es amistad de los malos, et otra es la fama mintrosa et la otra es grand aver. Et non deve el omne entendido alegrarse por grand aver, nin aver pesar por lo poco; mas el su aver con que se deve alegrar es su entendimiento. Et non deve descuidarse del otro siglo et de fazer por que aya bien de Dios, ca la muerte non viene sinon a so ora et sin sospecha, que non ha plazo sabido.";si;si;no;imperfectivo;animado;;
1251 [finales del s. XIV-primer tercio del s. XV] ANÓNIMO, Calila e Dimna [España] [Juan Manuel Cacho Blecua/María Jesús Lacarra, Madrid, Castalia, 1993] Relatos;R;ANÓNIMO;Calila e Dimna;1251[finales del s. XIV-primer tercio del s. XV] ;Relatos;España;"han firmedat nin turan: la una es sonbra de las nuves, et otra  es amistad de los malos, et otra es la fama mintrosa et la otra es grand aver. Et non deve el omne entendido alegrarse por grand aver, nin aver pesar por lo poco; mas el su aver con que se deve alegrar es su entendimiento. Et non deve descuidarse del otro siglo et de fazer por que aya bien de Dios, ca la muerte non viene sinon a so ora et sin sospecha, que non ha plazo sabido. Et tú puedes bien escusar mio castigo et sabes bien que es tu pro; enpero, tengo por bien";si;si;con;imperfectivo;animado;;
1251 [finales del s. XIV-primer tercio del s. XV] ANÓNIMO, Calila e Dimna [España] [Juan Manuel Cacho Blecua/María Jesús Lacarra, Madrid, Castalia, 1993] Relatos;R;ANÓNIMO;Calila e Dimna;1251[finales del s. XIV-primer tercio del s. XV] ;Relatos;España;Quando el cuervo oyó esto que dezía el galápago et cómmo respondió al mur tan bien et tan sabrosamente, plógole et alegróse por ende, et díxole: — Alégrate que fecho me as grand bien, et sienpre lo feziste así. Et otrosí te deves alegrar con amor de tal mur tan sesudo et tan franco et tan bueno. Ca los omnes que más sabrosa vida et más alegría han son los que nunca se quitan de sus buenos amigos;si;si;no;perfectivo;animado;;
1251 [finales del s. XIV-primer tercio del s. XV] ANÓNIMO, Calila e Dimna [España] [Juan Manuel Cacho Blecua/María Jesús Lacarra, Madrid, Castalia, 1993] Relatos;R;ANÓNIMO;Calila e Dimna;1251[finales del s. XIV-primer tercio del s. XV] ;Relatos;España;Quando el cuervo oyó esto que dezía el galápago et cómmo respondió al mur tan bien et tan sabrosamente, plógole et alegróse por ende, et díxole: — Alégrate que fecho me as grand bien, et sienpre lo feziste así. Et otrosí te deves alegrar con amor de tal mur tan sesudo et tan franco et tan bueno. Ca los omnes que más sabrosa vida et más alegría han son los que nunca se quitan de sus buenos amigos. Ca el omne de buena parte;si;si;no;imperfectivo;animado;;
1251 [finales del s. XIV-primer tercio del s. XV] ANÓNIMO, Calila e Dimna [España] [Juan Manuel Cacho Blecua/María Jesús Lacarra, Madrid, Castalia, 1993] Relatos;R;ANÓNIMO;Calila e Dimna;1251[finales del s. XIV-primer tercio del s. XV] ;Relatos;España;Quando el cuervo oyó esto que dezía el galápago et cómmo respondió al mur tan bien et tan sabrosamente, plógole et alegróse por ende, et díxole: — Alégrate que fecho me as grand bien, et sienpre lo feziste así. Et otrosí te deves alegrar con amor de tal mur tan sesudo et tan franco et tan bueno. Ca los omnes que más sabrosa vida et más alegría han son los que nunca se quitan de sus buenos amigos. Ca el omne de buena parte, si tronpieça, non se levanta sinon con los omnes de buena parte, así como el elefante;si;si;de;imperfectivo;animado;;
1251 [finales del s. XIV-primer tercio del s. XV] ANÓNIMO, Calila e Dimna [España] [Juan Manuel Cacho Blecua/María Jesús Lacarra, Madrid, Castalia, 1993] Relatos;R;ANÓNIMO;Calila e Dimna;1251[finales del s. XIV-primer tercio del s. XV] ;Relatos;España;"Et el omne entendido sienpre es conosçido su bien fazer, et maguer que mucho sea o maguer que se meta a grand peligro, et non le es tenido esto por aleve. Mas sepa que ame más lo que ha de durar que lo que ha de fenesçer, et que ha conprado lo más por lo menos et se alegra con ellos, et non es contado por rico quien de su aver non faze parte; onde non es contada por pérdida la que ganançia trae, nin es contada por ganançia la que pérdida trae.";si;si;con?;imperfectivo;animado;;
1251 [finales del s. XIV-primer tercio del s. XV] ANÓNIMO, Calila e Dimna [España] [Juan Manuel Cacho Blecua/María Jesús Lacarra, Madrid, Castalia, 1993] Relatos;R;ANÓNIMO;Calila e Dimna;1251[finales del s. XIV-primer tercio del s. XV] ;Relatos;España;"Dixo el filósofo: — Dizen que en tierra de Jorgen avía un religioso et avía su muger. Et estovo ella que se non enpreñó un tienpo; desí enpreñóse, et fue su marido muy gozoso et díxole: — ¡Alégrate, ca fío por Dios que parirás fijo varón, conplido de sus mienbros con que nos alegremos et de que nos aprovechemos! Et quiérole buscar ama que lo críe et buen nonbre que le ponga.";si;si;no;imperfectivo;animado;;
1251 [finales del s. XIV-primer tercio del s. XV] ANÓNIMO, Calila e Dimna [España] [Juan Manuel Cacho Blecua/María Jesús Lacarra, Madrid, Castalia, 1993] Relatos;R;ANÓNIMO;Calila e Dimna;1251[finales del s. XIV-primer tercio del s. XV] ;Relatos;España;"el filósofo: — Dizen que en tierra de Jorgen avía un religioso et avía su muger. Et estovo ella que se non enpreñó un tienpo; desí enpreñóse, et fue su marido muy gozoso et díxole: — ¡Alégrate, ca fío por Dios que parirás fijo varón, conplido de sus mienbros con que nos alegremos et de que nos aprovechemos! Et quiérole buscar ama que lo críe et buen nonbre que le ponga.";si;si;con?;imperfectivo;animado;;
1251 [finales del s. XIV-primer tercio del s. XV] ANÓNIMO, Calila e Dimna [España] [Juan Manuel Cacho Blecua/María Jesús Lacarra, Madrid, Castalia, 1993] Relatos;R;ANÓNIMO;Calila e Dimna;1251[finales del s. XIV-primer tercio del s. XV] ;Relatos;España;Et el omne que más se deve alegrar en su consejo es el sabio que aconseja toda vía con los sabios. Et quando el rey fuere sabio et fuerte, et su consegero sabio et leal et desengañador, a ese da Dios lo que quisiere de seso et de ganançia, et bevirá sienpre en bien et en buena andançia, et non le podrá nozir;si;si;en;imperfectivo;animado;;
c1252-1257 [s. XIV] BERCEO, GONZALO DE, Poema de Santa Oria [España] [Isabel Uría Maqua, Madrid, Espasa-Calpe, 1992] Verso;R;BERCEO, GONZALO DE;Poema de Santa Oria;c1252-1257[s. XIV] ;Verso;España;bien acordada, * subió en pos las otras a essa grant posada. *   Puyava a los Cielos sin ayuda ninguna, non li fazié embargo nin el sol nin la luna, * a Dios avié pagado por manera alguna, si non non subrié tanto la fija de Amunia.  Entraron por el Cielo que avierto estava, alegrósse con ellas la cort que y morava, * plógolis con la quarta que las tres aguardava, por essa serraniella menos non se preciava. *  Aparesciólis luego una muy grant compaña, en bestiduras albas, fermosas por fazaña, semejóli a Oria una cosa extraña, ca nunca vido cosa de aquesta calaña.  Preguntó a las;si;si;con;perfectivo;animado;;
